"copula","marginal","rho","d","rep","coverage","ci"
"t","t",0,1,13,0.877777777777778,FALSE
"t","t",0,1,14,0.891555555555556,FALSE
"t","t",0,1,15,0.853666666666667,FALSE
"t","t",0,1,16,0.895777777777778,FALSE
"t","t",0,1,17,0.923333333333333,FALSE
"t","t",0,1,18,0.870777777777778,FALSE
"t","t",0,1,19,0.917666666666667,FALSE
"t","t",0,1,20,0.882777777777778,FALSE
"t","t",0,1,21,0.874555555555556,FALSE
"t","t",0,1,22,0.898333333333333,FALSE
"t","t",0,1,23,0.885444444444444,FALSE
"t","t",0,1,24,0.925,FALSE
"t","t",0,1,25,0.900666666666667,FALSE
"t","t",0,1,26,0.915,FALSE
"t","t",0,1,27,0.928,FALSE
"t","t",0,1,28,0.871222222222222,FALSE
"t","t",0,1,29,0.899555555555556,FALSE
"t","t",0,1,30,0.885444444444444,FALSE
"t","t",0,1,31,0.934333333333333,FALSE
"t","t",0,1,32,0.916777777777778,FALSE
"t","t",0,1,33,0.886666666666667,FALSE
"t","t",0,1,34,0.901444444444444,FALSE
"t","t",0,1,35,0.893222222222222,FALSE
"t","t",0,1,36,0.855111111111111,FALSE
"t","t",0,1,37,0.921111111111111,FALSE
"t","t",0,1,38,0.903666666666667,FALSE
"t","t",0,1,39,0.870111111111111,FALSE
"t","t",0,1,40,0.870555555555556,FALSE
"t","t",0,1,41,0.861555555555556,FALSE
"t","t",0,1,42,0.932888888888889,FALSE
"t","t",0,1,43,0.899777777777778,FALSE
"t","t",0,1,44,0.852777777777778,FALSE
"t","t",0,1,45,0.917555555555556,FALSE
"t","t",0,1,46,0.879333333333333,FALSE
"t","t",0,1,47,0.881111111111111,FALSE
"t","t",0,1,48,0.856777777777778,FALSE
"t","t",0,1,49,0.900555555555556,FALSE
"t","t",0,1,50,0.918666666666667,FALSE
"t","t",0.25,1,1,0.933555555555556,FALSE
"t","t",0.25,1,2,0.889,FALSE
"t","t",0.25,1,3,0.902222222222222,FALSE
"t","t",0.25,1,4,0.889777777777778,FALSE
"t","t",0.25,1,5,0.887444444444444,FALSE
"t","t",0.25,1,6,0.925666666666667,FALSE
"t","t",0.25,1,7,0.890555555555556,FALSE
"t","t",0.25,1,8,0.869,FALSE
"t","t",0.25,1,9,0.910222222222222,FALSE
"t","t",0.25,1,10,0.897111111111111,FALSE
"t","t",0.25,1,11,0.870222222222222,FALSE
"t","t",0.25,1,12,0.929111111111111,FALSE
"t","t",0.25,1,13,0.912555555555556,FALSE
"t","t",0.25,1,14,0.882444444444444,FALSE
"t","t",0.25,1,15,0.898666666666667,FALSE
"t","t",0.25,1,16,0.855555555555556,FALSE
"t","t",0.25,1,17,0.917,FALSE
"t","t",0.25,1,18,0.908222222222222,FALSE
"t","t",0.25,1,19,0.876666666666667,FALSE
"t","t",0.25,1,20,0.863444444444444,FALSE
"t","t",0.25,1,21,0.865777777777778,FALSE
"t","t",0.25,1,22,0.903777777777778,FALSE
"t","t",0.25,1,23,0.894777777777778,FALSE
"t","t",0.25,1,24,0.896333333333333,FALSE
"t","t",0.25,1,25,0.914,FALSE
"t","t",0.25,1,26,0.901666666666667,FALSE
"t","t",0.25,1,27,0.933888888888889,FALSE
"t","t",0.25,1,28,0.921888888888889,FALSE
"t","t",0.25,1,29,0.880666666666667,FALSE
"t","t",0.25,1,30,0.913888888888889,FALSE
"t","t",0.25,1,31,0.930888888888889,FALSE
"t","t",0.25,1,32,0.904777777777778,FALSE
"t","t",0.25,1,33,0.903111111111111,FALSE
"t","t",0.25,1,34,0.908111111111111,FALSE
"t","t",0.25,1,35,0.923222222222222,FALSE
"t","t",0.25,1,36,0.924777777777778,FALSE
"t","t",0.25,1,37,0.901444444444444,FALSE
"t","t",0.25,1,38,0.863,FALSE
"t","t",0.25,1,39,0.878666666666667,FALSE
"t","t",0.25,1,40,0.954444444444444,FALSE
"t","t",0.25,1,41,0.832888888888889,FALSE
"t","t",0.25,1,42,0.917555555555556,FALSE
"t","t",0.25,1,43,0.925111111111111,FALSE
"t","t",0.25,1,44,0.875333333333333,FALSE
"t","t",0.25,1,45,0.894555555555556,FALSE
"t","t",0.25,1,46,0.874333333333333,FALSE
"t","t",0.25,1,47,0.869222222222222,FALSE
"t","t",0.25,1,48,0.922,FALSE
"t","t",0.25,1,49,0.937444444444444,FALSE
"t","t",0.25,1,50,0.895777777777778,FALSE
"t","t",0.5,1,1,0.897777777777778,FALSE
"t","t",0.5,1,2,0.894777777777778,FALSE
"t","t",0.5,1,3,0.853888888888889,FALSE
"t","t",0.5,1,4,0.899222222222222,FALSE
"t","t",0.5,1,5,0.940888888888889,FALSE
"t","t",0.5,1,6,0.923222222222222,FALSE
"t","t",0.5,1,7,0.838444444444444,FALSE
"t","t",0.5,1,8,0.905222222222222,FALSE
"t","t",0.5,1,9,0.889333333333333,FALSE
"t","t",0.5,1,10,0.915666666666667,FALSE
"t","t",0.5,1,11,0.917666666666667,FALSE
"t","t",0.5,1,12,0.893666666666667,FALSE
"t","t",0.5,1,13,0.865444444444444,FALSE
"t","t",0.5,1,14,0.923111111111111,FALSE
"t","t",0.5,1,15,0.945444444444444,FALSE
"t","t",0.5,1,16,0.934222222222222,FALSE
"t","t",0.5,1,17,0.904666666666667,FALSE
"t","t",0.5,1,18,0.879666666666667,FALSE
"t","t",0.5,1,19,0.922666666666667,FALSE
"t","t",0.5,1,20,0.899444444444444,FALSE
"t","t",0.5,1,21,0.910888888888889,FALSE
"t","t",0.5,1,22,0.910888888888889,FALSE
"t","t",0.5,1,23,0.918777777777778,FALSE
"t","t",0.5,1,24,0.925555555555556,FALSE
"t","t",0.5,1,25,0.866777777777778,FALSE
"t","t",0.5,1,26,0.881222222222222,FALSE
"t","t",0.5,1,27,0.885,FALSE
"t","t",0.5,1,28,0.904111111111111,FALSE
"t","t",0.5,1,29,0.931111111111111,FALSE
"t","t",0.5,1,30,0.88,FALSE
"t","t",0.5,1,31,0.867777777777778,FALSE
"t","t",0.5,1,32,0.910888888888889,FALSE
"t","t",0.5,1,33,0.886,FALSE
"t","t",0.5,1,34,0.953111111111111,FALSE
"t","t",0.5,1,35,0.875333333333333,FALSE
"t","t",0.5,1,36,0.831555555555556,FALSE
"t","t",0.5,1,37,0.907222222222222,FALSE
"t","t",0.5,1,38,0.857555555555556,FALSE
"t","t",0.5,1,39,0.867222222222222,FALSE
"t","t",0.5,1,40,0.867111111111111,FALSE
"t","t",0.5,1,41,0.937666666666667,FALSE
"t","t",0.5,1,42,0.889555555555556,FALSE
"t","t",0.5,1,43,0.898,FALSE
"t","t",0.5,1,44,0.877888888888889,FALSE
"t","t",0.5,1,45,0.918777777777778,FALSE
"t","t",0.5,1,46,0.910222222222222,FALSE
"t","t",0.5,1,47,0.902777777777778,FALSE
"t","t",0.5,1,48,0.909,FALSE
"t","t",0.5,1,49,0.909,FALSE
"t","t",0.5,1,50,0.890222222222222,FALSE
"t","t",0.75,1,1,0.871666666666667,FALSE
"t","t",0.75,1,2,0.939111111111111,FALSE
"t","t",0.75,1,3,0.931666666666667,FALSE
"t","t",0.75,1,4,0.895444444444444,FALSE
"t","t",0.75,1,5,0.915888888888889,FALSE
"t","t",0.75,1,6,0.843888888888889,FALSE
"t","t",0.75,1,7,0.851444444444444,FALSE
"t","t",0.75,1,8,0.893333333333333,FALSE
"t","t",0.75,1,9,0.903444444444444,FALSE
"t","t",0.75,1,10,0.842777777777778,FALSE
"t","t",0.75,1,11,0.898666666666667,FALSE
"t","t",0.75,1,12,0.871666666666667,FALSE
"t","t",0.75,1,13,0.916222222222222,FALSE
"t","t",0.75,1,14,0.906888888888889,FALSE
"t","t",0.75,1,15,0.926555555555556,FALSE
"t","t",0.75,1,16,0.833333333333333,FALSE
"t","t",0.75,1,17,0.934,FALSE
"t","t",0.75,1,18,0.907777777777778,FALSE
"t","t",0.75,1,19,0.902444444444444,FALSE
"t","t",0.75,1,20,0.907444444444444,FALSE
"t","t",0.75,1,21,0.841555555555556,FALSE
"t","t",0.75,1,22,0.937,FALSE
"t","t",0.75,1,23,0.901333333333333,FALSE
"t","t",0.75,1,24,0.887444444444444,FALSE
"t","t",0.75,1,25,0.832444444444444,FALSE
"t","t",0.75,1,26,0.899222222222222,FALSE
"t","t",0.75,1,27,0.919444444444444,FALSE
"t","t",0.75,1,28,0.901444444444444,FALSE
"t","t",0.75,1,29,0.916666666666667,FALSE
"t","t",0.75,1,30,0.917444444444444,FALSE
"t","t",0.75,1,31,0.842222222222222,FALSE
"t","t",0.75,1,32,0.895555555555556,FALSE
"t","t",0.75,1,33,0.883,FALSE
"t","t",0.75,1,34,0.900444444444444,FALSE
"t","t",0.75,1,35,0.912333333333333,FALSE
"t","t",0.75,1,36,0.847111111111111,FALSE
"t","t",0.75,1,37,0.914666666666667,FALSE
"t","t",0.75,1,38,0.896,FALSE
"t","t",0.75,1,39,0.861,FALSE
"t","t",0.75,1,40,0.895,FALSE
"t","t",0.75,1,41,0.869444444444444,FALSE
"t","t",0.75,1,42,0.885888888888889,FALSE
"t","t",0.75,1,43,0.879,FALSE
"t","t",0.75,1,44,0.853888888888889,FALSE
"t","t",0.75,1,45,0.876222222222222,FALSE
"t","t",0.75,1,46,0.901,FALSE
"t","t",0.75,1,47,0.910222222222222,FALSE
"t","t",0.75,1,48,0.885888888888889,FALSE
"t","t",0.75,1,49,0.898333333333333,FALSE
"t","t",0.75,1,50,0.934222222222222,FALSE
"t","gaussian",-0.75,1,1,0.890777777777778,FALSE
"t","gaussian",-0.75,1,2,0.905222222222222,FALSE
"t","gaussian",-0.75,1,3,0.844,FALSE
"t","gaussian",-0.75,1,4,0.896555555555556,FALSE
"t","gaussian",-0.75,1,5,0.879777777777778,FALSE
"t","gaussian",-0.75,1,6,0.916777777777778,FALSE
"t","gaussian",-0.75,1,7,0.912555555555556,FALSE
"t","gaussian",-0.75,1,8,0.889111111111111,FALSE
"t","gaussian",-0.75,1,9,0.916666666666667,FALSE
"t","gaussian",-0.75,1,10,0.913111111111111,FALSE
"t","gaussian",-0.75,1,11,0.917444444444444,FALSE
"t","gaussian",-0.75,1,12,0.917888888888889,FALSE
"t","gaussian",-0.75,1,13,0.942444444444444,FALSE
"t","gaussian",-0.75,1,14,0.935777777777778,FALSE
"t","gaussian",-0.75,1,15,0.864444444444444,FALSE
"t","gaussian",-0.75,1,16,0.944444444444444,FALSE
"t","gaussian",-0.75,1,17,0.905444444444444,FALSE
"t","gaussian",-0.75,1,18,0.858555555555556,FALSE
"t","gaussian",-0.75,1,19,0.882444444444444,FALSE
"t","gaussian",-0.75,1,20,0.897444444444444,FALSE
"t","gaussian",-0.75,1,21,0.882666666666667,FALSE
"t","gaussian",-0.75,1,22,0.891555555555556,FALSE
"t","gaussian",-0.75,1,23,0.893555555555556,FALSE
"t","gaussian",-0.75,1,24,0.914444444444444,FALSE
"t","gaussian",-0.75,1,25,0.891888888888889,FALSE
"t","gaussian",-0.75,1,26,0.861111111111111,FALSE
"t","gaussian",-0.75,1,27,0.930555555555556,FALSE
"t","gaussian",-0.75,1,28,0.903666666666667,FALSE
"t","gaussian",-0.75,1,29,0.906333333333333,FALSE
"t","gaussian",-0.75,1,30,0.876444444444444,FALSE
"t","gaussian",-0.75,1,31,0.925,FALSE
"t","gaussian",-0.75,1,32,0.857333333333333,FALSE
"t","gaussian",-0.75,1,33,0.916444444444444,FALSE
"t","gaussian",-0.75,1,34,0.865777777777778,FALSE
"t","gaussian",-0.75,1,35,0.912555555555556,FALSE
"t","gaussian",-0.75,1,36,0.861888888888889,FALSE
"t","gaussian",-0.75,1,37,0.884111111111111,FALSE
"t","gaussian",-0.75,1,38,0.918555555555556,FALSE
"t","gaussian",-0.75,1,39,0.900555555555556,FALSE
"t","gaussian",-0.75,1,40,0.887111111111111,FALSE
"t","gaussian",-0.75,1,41,0.880444444444444,FALSE
"t","gaussian",-0.75,1,42,0.899555555555556,FALSE
"t","gaussian",-0.75,1,43,0.906333333333333,FALSE
"t","gaussian",-0.75,1,44,0.917,FALSE
"t","gaussian",-0.75,1,45,0.901666666666667,FALSE
"t","gaussian",-0.75,1,46,0.854888888888889,FALSE
"t","gaussian",-0.75,1,47,0.904777777777778,FALSE
"t","gaussian",-0.75,1,48,0.846777777777778,FALSE
"t","gaussian",-0.75,1,49,0.898111111111111,FALSE
"t","gaussian",-0.75,1,50,0.891,FALSE
"t","gaussian",-0.5,1,1,0.866888888888889,FALSE
"t","gaussian",-0.5,1,2,0.879555555555556,FALSE
"t","gaussian",-0.5,1,3,0.924333333333333,FALSE
"t","gaussian",-0.5,1,4,0.907555555555556,FALSE
"t","gaussian",-0.5,1,5,0.925666666666667,FALSE
"t","gaussian",-0.5,1,6,0.936222222222222,FALSE
"t","gaussian",-0.5,1,7,0.907,FALSE
"t","gaussian",-0.5,1,8,0.843555555555556,FALSE
"t","gaussian",-0.5,1,9,0.939222222222222,FALSE
"t","gaussian",-0.5,1,10,0.915888888888889,FALSE
"t","gaussian",-0.5,1,11,0.883,FALSE
"t","gaussian",-0.5,1,12,0.904555555555556,FALSE
"t","gaussian",-0.5,1,13,0.890666666666667,FALSE
"t","gaussian",-0.5,1,14,0.873,FALSE
"t","gaussian",-0.5,1,15,0.925555555555556,FALSE
"t","gaussian",-0.5,1,16,0.841888888888889,FALSE
"t","gaussian",-0.5,1,17,0.902111111111111,FALSE
"t","gaussian",-0.5,1,18,0.871555555555556,FALSE
"t","gaussian",-0.5,1,19,0.905222222222222,FALSE
"t","gaussian",-0.5,1,20,0.924222222222222,FALSE
"t","gaussian",-0.5,1,21,0.877,FALSE
"t","gaussian",-0.5,1,22,0.885,FALSE
"t","gaussian",-0.5,1,23,0.878111111111111,FALSE
"t","gaussian",-0.5,1,24,0.935333333333333,FALSE
"t","gaussian",-0.5,1,25,0.896222222222222,FALSE
"t","gaussian",-0.5,1,26,0.895333333333333,FALSE
"t","gaussian",-0.5,1,27,0.860111111111111,FALSE
"t","gaussian",-0.5,1,28,0.904111111111111,FALSE
"t","gaussian",-0.5,1,29,0.904555555555556,FALSE
"t","gaussian",-0.5,1,30,0.861555555555556,FALSE
"t","gaussian",-0.5,1,31,0.912,FALSE
"t","gaussian",-0.5,1,32,0.905777777777778,FALSE
"t","gaussian",-0.5,1,33,0.903777777777778,FALSE
"t","gaussian",-0.5,1,34,0.879555555555556,FALSE
"t","gaussian",-0.5,1,35,0.896777777777778,FALSE
"t","gaussian",-0.5,1,36,0.936333333333333,FALSE
"t","gaussian",-0.5,1,37,0.858444444444444,FALSE
"t","gaussian",-0.5,1,38,0.895444444444444,FALSE
"t","gaussian",-0.5,1,39,0.924222222222222,FALSE
"t","gaussian",-0.5,1,40,0.915111111111111,FALSE
"t","gaussian",-0.5,1,41,0.910444444444444,FALSE
"t","gaussian",-0.5,1,42,0.927777777777778,FALSE
"t","gaussian",-0.5,1,43,0.857777777777778,FALSE
"t","gaussian",-0.5,1,44,0.889777777777778,FALSE
"t","gaussian",-0.5,1,45,0.899222222222222,FALSE
"t","gaussian",-0.5,1,46,0.893222222222222,FALSE
"t","gaussian",-0.5,1,47,0.911777777777778,FALSE
"t","gaussian",-0.5,1,48,0.895,FALSE
"t","gaussian",-0.5,1,49,0.927222222222222,FALSE
"t","gaussian",-0.5,1,50,0.918777777777778,FALSE
"t","gaussian",-0.25,1,1,0.927,FALSE
"t","gaussian",-0.25,1,2,0.876666666666667,FALSE
"t","gaussian",-0.25,1,3,0.922,FALSE
"t","gaussian",-0.25,1,4,0.925666666666667,FALSE
"t","gaussian",-0.25,1,5,0.893444444444444,FALSE
"t","gaussian",-0.25,1,6,0.925,FALSE
"t","gaussian",-0.25,1,7,0.890666666666667,FALSE
"t","gaussian",-0.25,1,8,0.917666666666667,FALSE
"t","gaussian",-0.25,1,9,0.897666666666667,FALSE
"t","gaussian",-0.25,1,10,0.899666666666667,FALSE
"t","gaussian",-0.25,1,11,0.865777777777778,FALSE
"t","gaussian",-0.25,1,12,0.914,FALSE
"t","gaussian",-0.25,1,13,0.926666666666667,FALSE
"t","gaussian",-0.25,1,14,0.917666666666667,FALSE
"t","gaussian",-0.25,1,15,0.907777777777778,FALSE
"t","gaussian",-0.25,1,16,0.908555555555556,FALSE
"t","gaussian",-0.25,1,17,0.896333333333333,FALSE
"t","gaussian",-0.25,1,18,0.895666666666667,FALSE
"t","gaussian",-0.25,1,19,0.914,FALSE
"t","gaussian",-0.25,1,20,0.893,FALSE
"t","gaussian",-0.25,1,21,0.878888888888889,FALSE
"t","gaussian",-0.25,1,22,0.933777777777778,FALSE
"t","gaussian",-0.25,1,23,0.805777777777778,FALSE
"t","gaussian",-0.25,1,24,0.881666666666667,FALSE
"t","gaussian",-0.25,1,25,0.926888888888889,FALSE
"t","gaussian",-0.25,1,26,0.880555555555556,FALSE
"t","gaussian",-0.25,1,27,0.933222222222222,FALSE
"t","gaussian",-0.25,1,28,0.891555555555556,FALSE
"t","gaussian",-0.25,1,29,0.914777777777778,FALSE
"t","gaussian",-0.25,1,30,0.913777777777778,FALSE
"t","gaussian",-0.25,1,31,0.894333333333333,FALSE
"t","gaussian",-0.25,1,32,0.900555555555556,FALSE
"t","gaussian",-0.25,1,33,0.894333333333333,FALSE
"t","gaussian",-0.25,1,34,0.864222222222222,FALSE
"t","gaussian",-0.25,1,35,0.904777777777778,FALSE
"t","gaussian",-0.25,1,36,0.930777777777778,FALSE
"t","gaussian",-0.25,1,37,0.861333333333333,FALSE
"t","gaussian",-0.25,1,38,0.897444444444444,FALSE
"t","gaussian",-0.25,1,39,0.915444444444444,FALSE
"t","gaussian",-0.25,1,40,0.889555555555556,FALSE
"t","gaussian",-0.25,1,41,0.913222222222222,FALSE
"t","gaussian",-0.25,1,42,0.907333333333333,FALSE
"t","gaussian",-0.25,1,43,0.917888888888889,FALSE
"t","gaussian",-0.25,1,44,0.888555555555556,FALSE
"t","gaussian",-0.25,1,45,0.928666666666667,FALSE
"t","gaussian",-0.25,1,46,0.887777777777778,FALSE
"t","gaussian",-0.25,1,47,0.879888888888889,FALSE
"t","gaussian",-0.25,1,48,0.911333333333333,FALSE
"t","gaussian",-0.25,1,49,0.933666666666667,FALSE
"t","gaussian",-0.25,1,50,0.869333333333333,FALSE
"t","gaussian",0,1,1,0.909777777777778,FALSE
"t","gaussian",0,1,2,0.91,FALSE
"t","gaussian",0,1,3,0.914,FALSE
"t","gaussian",0,1,4,0.874,FALSE
"t","gaussian",0,1,5,0.904222222222222,FALSE
"t","gaussian",0,1,6,0.923222222222222,FALSE
"t","gaussian",0,1,7,0.873111111111111,FALSE
"t","gaussian",0,1,8,0.906555555555556,FALSE
"t","gaussian",0,1,9,0.916222222222222,FALSE
"t","gaussian",0,1,10,0.851888888888889,FALSE
"t","gaussian",0,1,11,0.881555555555556,FALSE
"t","gaussian",0,1,12,0.928444444444444,FALSE
"t","gaussian",0,1,13,0.906111111111111,FALSE
"t","gaussian",0,1,14,0.918444444444444,FALSE
"t","gaussian",0,1,15,0.888444444444444,FALSE
"t","gaussian",0,1,16,0.857222222222222,FALSE
"t","gaussian",0,1,17,0.916,FALSE
"t","gaussian",0,1,18,0.88,FALSE
"t","gaussian",0,1,19,0.924777777777778,FALSE
"t","gaussian",0,1,20,0.9,FALSE
"t","gaussian",0,1,21,0.903111111111111,FALSE
"t","gaussian",0,1,22,0.849,FALSE
"t","gaussian",0,1,23,0.869444444444444,FALSE
"t","gaussian",0,1,24,0.916555555555556,FALSE
"t","gaussian",0,1,25,0.886333333333333,FALSE
"t","gaussian",0,1,26,0.867666666666667,FALSE
"t","gaussian",0,1,27,0.886333333333333,FALSE
"t","gaussian",0,1,28,0.891,FALSE
"t","gaussian",0,1,29,0.866444444444444,FALSE
"t","gaussian",0,1,30,0.873222222222222,FALSE
"t","gaussian",0,1,31,0.888444444444444,FALSE
"t","gaussian",0,1,32,0.860555555555556,FALSE
"t","gaussian",0,1,33,0.885333333333333,FALSE
"t","gaussian",0,1,34,0.921333333333333,FALSE
"t","gaussian",0,1,35,0.935444444444444,FALSE
"t","gaussian",0,1,36,0.884444444444444,FALSE
"t","gaussian",0,1,37,0.908111111111111,FALSE
"t","gaussian",0,1,38,0.892,FALSE
"t","gaussian",0,1,39,0.911777777777778,FALSE
"t","gaussian",0,1,40,0.907777777777778,FALSE
"t","gaussian",0,1,41,0.894,FALSE
"t","gaussian",0,1,42,0.904111111111111,FALSE
"t","gaussian",0,1,43,0.915333333333333,FALSE
"t","gaussian",0,1,44,0.885111111111111,FALSE
"t","gaussian",0,1,45,0.894444444444444,FALSE
"t","gaussian",0,1,46,0.890555555555556,FALSE
"t","gaussian",0,1,47,0.874888888888889,FALSE
"t","gaussian",0,1,48,0.887,FALSE
"t","gaussian",0,1,49,0.928,FALSE
"t","gaussian",0,1,50,0.912888888888889,FALSE
"t","gaussian",0.25,1,1,0.878111111111111,FALSE
"t","gaussian",0.25,1,2,0.913333333333333,FALSE
"t","gaussian",0.25,1,3,0.923888888888889,FALSE
"t","gaussian",0.25,1,4,0.898444444444444,FALSE
"t","gaussian",0.25,1,5,0.892222222222222,FALSE
"t","gaussian",0.25,1,6,0.889222222222222,FALSE
"t","gaussian",0.25,1,7,0.849666666666667,FALSE
"t","gaussian",0.25,1,8,0.912666666666667,FALSE
"t","gaussian",0.25,1,9,0.889222222222222,FALSE
"t","gaussian",0.25,1,10,0.880111111111111,FALSE
"t","gaussian",0.25,1,11,0.879666666666667,FALSE
"t","gaussian",0.25,1,12,0.902444444444444,FALSE
"t","gaussian",0.25,1,13,0.892333333333333,FALSE
"t","gaussian",0.25,1,14,0.923666666666667,FALSE
"t","gaussian",0.25,1,15,0.912222222222222,FALSE
"t","gaussian",0.25,1,16,0.909444444444444,FALSE
"t","gaussian",0.25,1,17,0.909333333333333,FALSE
"t","gaussian",0.25,1,18,0.938333333333333,FALSE
"t","gaussian",0.25,1,19,0.931444444444444,FALSE
"t","gaussian",0.25,1,20,0.918777777777778,FALSE
"t","gaussian",0.25,1,21,0.902333333333333,FALSE
"t","gaussian",0.25,1,22,0.882888888888889,FALSE
"t","gaussian",0.25,1,23,0.890444444444444,FALSE
"t","gaussian",0.25,1,24,0.869222222222222,FALSE
"t","gaussian",0.25,1,25,0.917111111111111,FALSE
"t","gaussian",0.25,1,26,0.877777777777778,FALSE
"t","gaussian",0.25,1,27,0.904222222222222,FALSE
"t","gaussian",0.25,1,28,0.899111111111111,FALSE
"t","gaussian",0.25,1,29,0.890111111111111,FALSE
"t","gaussian",0.25,1,30,0.908333333333333,FALSE
"t","gaussian",0.25,1,31,0.908888888888889,FALSE
"t","gaussian",0.25,1,32,0.904888888888889,FALSE
"t","gaussian",0.25,1,33,0.907222222222222,FALSE
"t","gaussian",0.25,1,34,0.941111111111111,FALSE
"t","gaussian",0.25,1,35,0.877888888888889,FALSE
"t","gaussian",0.25,1,36,0.854888888888889,FALSE
"t","gaussian",0.25,1,37,0.864111111111111,FALSE
"t","gaussian",0.25,1,38,0.901666666666667,FALSE
"t","gaussian",0.25,1,39,0.914888888888889,FALSE
"t","gaussian",0.25,1,40,0.843666666666667,FALSE
"t","gaussian",0.25,1,41,0.922222222222222,FALSE
"t","gaussian",0.25,1,42,0.870777777777778,FALSE
"t","gaussian",0.25,1,43,0.903111111111111,FALSE
"t","gaussian",0.25,1,44,0.892777777777778,FALSE
"t","gaussian",0.25,1,45,0.893444444444444,FALSE
"t","gaussian",0.25,1,46,0.883,FALSE
"t","gaussian",0.25,1,47,0.874888888888889,FALSE
"t","gaussian",0.25,1,48,0.906555555555556,FALSE
"t","gaussian",0.25,1,49,0.882555555555556,FALSE
"t","gaussian",0.25,1,50,0.903333333333333,FALSE
"t","gaussian",0.5,1,1,0.890777777777778,FALSE
"t","gaussian",0.5,1,2,0.908555555555556,FALSE
"t","gaussian",0.5,1,3,0.877222222222222,FALSE
"t","gaussian",0.5,1,4,0.924333333333333,FALSE
"t","gaussian",0.5,1,5,0.907777777777778,FALSE
"t","gaussian",0.5,1,6,0.871,FALSE
"t","gaussian",0.5,1,7,0.890777777777778,FALSE
"t","gaussian",0.5,1,8,0.929444444444444,FALSE
"t","gaussian",0.5,1,9,0.863444444444444,FALSE
"t","gaussian",0.5,1,10,0.889333333333333,FALSE
"t","gaussian",0.5,1,11,0.857222222222222,FALSE
"t","gaussian",0.5,1,12,0.913777777777778,FALSE
"t","gaussian",0.5,1,13,0.834,FALSE
"t","gaussian",0.5,1,14,0.907111111111111,FALSE
"t","gaussian",0.5,1,15,0.880444444444444,FALSE
"t","gaussian",0.5,1,16,0.812555555555556,FALSE
"t","gaussian",0.5,1,17,0.859222222222222,FALSE
"t","gaussian",0.5,1,18,0.902777777777778,FALSE
"t","gaussian",0.5,1,19,0.922222222222222,FALSE
